Employee ID,Name,Domain,Department,Age,Gender,Marital Status,Location,Join Date,Salary,Exp,Performance Rating,Email,Phone Number,Bonus,Attendance_Percentage,Project Count,Remote Work,Manager Name,Education Level,Last Review Date,Employee Status
EMP4363,Carlos Raina,MachineLearning,finance,46-yr,M,Married,Kolkata,2017-04-23,75000,9+ year,3.3 stars,carlosraina68@gmail.com,+91-2849052300,,73.6%,7 projects,Yes,Navya Israni,diploma,2023-08-07,Terminated
EMP4249,Simran Bose,NLP,Engineering,53 yr,,Divorced,Pune,19/03/2020,50^000,12 yrs,3.4/5,simranbose72@yahoo.in,,1500^0,86.4%, 11,N,Lucas Hooda,M.Tech/MBA,"Sep 07, 2025",Terminated
EMP2289,Dev Naidu,testing,Operations,62 yr,female ,Married,Bangalore,04.09.2014,,3+ year,42%, devnaidu69@outlook.com,(+91) 0591760013,%0,65.7, 10,YES ,mason prasad,Bachelors,16.05.2023,Active
EMP4887,Meera Reddy,Dataanalyst#$,Marketing_dept,39' yr,FEMALE,Married,Bangalore,"Jun 03, 2024",60000,7+,4.5,meerareddy76@outlook.con,(+91) 6894872284,,75.9%,7 projects,no,Sophia Gokhale,b.tech/b.e,17.12.2024,Resigned
EMP5897,Roha!n Das,testing!!,HR,24,,m,Pune,10.03.2023,1$00000,2 yrs,3.0/5,rohandas54@gmail.com,9307578182,150$00,96.5pct,2,,dhruv tandon,Bachelors,05-Dec-2024,Resigned
EMP4265,Asha Iqbal,Datascience,engineering,41,F,Married,Bangalore,11.08.2017,40000,10 yrs,3.2/5,ashaiqbal39@company.com,(+91) 3774119774,7500,93.4%,12+,NO,Carlos Fernandes,PhD,"Sep 13, 2025",ACTIVE
EMP7235,Jane* Das,Datascience,Support_dept,58' yr,,divorced,Mumbai,26/02/2023,600%00,6 yrs,,janedas17@company.com,48990 39015,,95.6pct,9+,NO,Isha Chhabra,Diploma,14.04.2024,Active
EMP8080,Mike Mehta,Analytics,,39 years,female ,Married,Pune,"Apr 18, 2021",12000,9+ year,44%,,74045 34466,250%0,79.7%,0 projects,N,Disha Jindal,Bachelors,04/01/2024,ACTIVE
EMP3741,Shreya Ghosh+,statistics,Marketing,,MALE,,Delhi,21/07/2019,40000,13+,4.1^,shreyaghosh45@yahoo.in,(+91) 5624617760,,63 %,8+,Yes,Shaurya Patel,b.tech/b.e,2025/05/13,resigned
EMP6619,Ishaan Zachariah,cloudengineering#$,Support,,Female,,Bangalore,2022/04/05,3$0000,11,94%,ishaanzachariah47@yahoo.in,(+91) 0991836976,2000,,5+,No,Komal Puri,masters,"May 23, 2025",Active
EMP8172,Disha Yadav,cloudengineering,,,male ,married,Kolkata,29/08/2017,1#00000,,4.4/5,,,2500,79 %, 2,NO,Amelia Chakraborty,Bachelors,2025/12/31,Resigned
EMP3218,Kabir Rana,testing,Marketing,45-yr,,Single,,2024/12/10,12#000,9+,20%,kabirrana25@yahoo.in,(+91) 2695158114,,61.2pct,10 projects,no,myra wilson,Diploma,14-Sep-2024 ,Terminated
EMP8555,Ava Naidu,WebDevelopment,Finance,44,m,,Mumbai,"Jul 16, 2015",6#000,11+ year,48%,avanaidu21@outlook.com,2985433735,2500,96.2pct, 10,N,,PhD,17.01.2024,
EMP2304,Tanvi Ghosh,Dataanalyst!!,engineering,50' yr,FEMALE,M,Kolkata,2021-06-01 ,7^5000,,,tanvighosh59@outlook.com,07113855496,0,,12,YES ,Liam Smith,M.Tech/MBA,2023/05/18,ACTIVE
EMP7080,Zara Trivedi&,NLP,HR_dept,,female ,Single,Bangalore,2022-08-21,,5 yrs,4.8 stars,zaratrivedi72@company.com,,,82.7,3 projects,NO,Pooja Rastogi,,23-Aug-2023 ,Active
EMP6857,Fatima Varma,analytics,,31 years,Male,Single,Ahmedabad,2015-11-08,2^0000,10+ year,3.6/5,fatimavarma19@yahoo.in,00867387821,15000,99.2pct,,Y,Sahil Narayan,Bachelors,"Dec 20, 2025",Active
EMP3922,Anaya M*ukherjee,cloudengineering,HR,50 yr,Female,single,Ahmedabad,07.05.2023,15000,12+,4.6 stars,anayamukherjee14@company.com,(+91) 0002461949,,91 %,6 projects,Yes,Emma Iqbal,Diploma,07/10/2025,
EMP7883,Carlos Lamba,Analytics!!,Sales,51 yr,f,,Bangalore,22.11.2022,600^0,9,1.1/5,carloslamba48@outlook.com,08633770656,7$500,,,,Pari Chhabra,Bachelors,04-Nov-2023 ,
EMP6200,Krishna Menon,Statistics,sales Dept.,47,Female,Married,Chennai,11-Jun-2015,600%0,15+,2.1^,krishnamenon7@outlook.con,05581280803,,60.5%, 5,N,Sneha Rana,Diploma,24.05.2024,
EMP7819,Raj Bansal!,Statistics,HR,36yr,F,Single,Mumbai,07.05.2021,20#000,13,,rajbansal72@company.com,,$2500,87.4,,no,Manya Bhatia,Bachelors,2024/10/17,Active
EMP1180,Jane Yusufzai,DEVOPS!!,Marketing##,61-yr,Male,,Hyderabad,2014/02/04,10000,6,1.9^,janeyusufzai81@outlook.com,03302370055,0,,2+,N,Vidya Vaidya,masters,"Nov 04, 2024",TERMINATED
EMP8968,Neha Garg,Dataanalyst,hr,54' yr,male ,Single,Delhi,27/05/2017,6000,10+,4.2^,nehagarg18@gmail.com,+91-4207430248,1000,63.8pct,6 projects,,Ishaan Pillai,Masters,2023-10-24,Terminated
EMP9276,Sara Bhalla,Analytics##,,48' yr,m,MARRIED,Mumbai,11.11.2024,60000,13+ year,2.9 stars,sarabhalla21@yahoo.in,8362755046,5000,99.2%,7 projects,Y,Evelyn Taneja,Bachelors,10/10/2024,
EMP2962,Komal Mehta,dataanalyst,Marketing,,f,Divorced,,22/11/2022,10000$0,1,1.8 stars,komalmehta52@yahoo.in,733-167-8161,2500,, 3,Yes,Ishaan Ojha,,29-Nov-2023,
EMP7834,Kavya Miller,CloudEngineering,support,43-yr,,Married,Chennai,2015-12-09,20000,11+,,kavyamiller74@outlook.com,89031 50440,7500,98.7,1,N,Ira Bhalla,Masters,2023/08/07,
EMP4817,Yusuf Bedi%,WebDevelopment,Marketing Dept.,32 years,M,DIVORCED,Delhi,2018/05/03 ,5000,5 yrs,4.2 stars,yusufbedi51@company.com,,$0,87 %,3 projects,Yes,ava rastogi*,,"Feb 13, 2024",Resigned
EMP2542,Carlos Kohli,datascience^^#,support,60,,,,2017/10/26,12000,1 yrs,,carloskohli49@company.com,,2500,61.9pct,,Y,Ishaan Hegde,M.Tech/MBA,17.04.2025,
EMP7876,Harper Deshpande,analytics,Finance,33' yr,M,married,Delhi,2015-09-26,1^00000,,2.7 stars,harperdeshpande78@gmail.com,,75^00,79.9pct,,YES ,,Diploma,19-Mar-2023,Resigned
EMP7326,Benjamin Farooqui,DevOps,Marketing,25,female ,Married,Bangalore,2018/05/19,200$00,<8,2.1/5,benjaminfarooqui64@gmail.com,,2000,63.3%, 11,NO,uma chandra,Ph.D.,21/04/2023,Terminated
EMP7025,Omar Rao,Statistics,Support,46-yr,female ,Single,,14/10/2015 ,6000,11+ year,,omarrao69@company.com,,5^000,99.6pct, 4,no,Ajay Lal,B.Tech/B.E,01-Jun-2023,Resigned
EMP4470,Vikram Fernandes,WebDevelopment,engineering,44-yr,m,Divorced,Ahmedabad,09.11.2024,12000,<4,3.2/5,vikramfernandes81_at_outlook.com,54348 91251,,69.0pct,5+,yes,Nikhil Zaidi,Diploma,11-Aug-2025,Terminated
EMP6677,Imran Vaidya,Testing,Operations,38 yr,m,single,Ahmadabad,2024-08-05,120^00,12> yrs,3.0/5,,,,79 %, 11,NO,Tom Singh,Diploma,"Aug 30, 2025",
EMP9517,Yusuf Hari,statistics,Sales,45,male ,,Delhi,2015/09/22,1500^0,<12,2.6^,yusufhari73@yahoo.in,7745750947,1$0000,88.3pct,5,no,harper lamba,Bachelors,06-Nov-2024,Resigned
EMP8979,Carlos& Madan,NLP,Engineering_dept,45 yr,F,Married,Bangalore,16-Jan-2019,80^00,,4.9 stars,carlosmadan52@gmail.com,01293824167,7500,91.1%,6+,NO,Lucas Hooda,PhD,09-Oct-2025,
EMP2915,Vikram Kapoor,NLP##,Marketing,44 years,f,Married,Kolkata,10/08/2014,3%0000,8> yrs,52%,vikramkapoor71@yahoo.in,1921712380,20000,68.9pct,,N,ranbir menon*,PhD,2023/09/12,
EMP9831,Mihir Ojha,DevOps,HR,48yr,Female,Divorced,Bangalore,04.10.2019,600^00,12> yrs,,,52781 23684,2500,,6,no,Kim Jha,Diploma,22-Feb-2024,Active
EMP3973,Sophia Iqbal,WebDevelopment,Sales,36,m,,Pune,07-Sep-2017,35000,14,2.2,sophiaiqbal52@company.com,+91-9531576057,,,12 projects,yes,Kabir Taneja,Ph.D.,29/12/2024,Active
EMP1184,Teddy! Brown,WebDevelopment,,53' yr,female ,Single,Ahmedabad,14-Feb-2018,2#0000,1+,,teddybrown85@company.com,11564 09604,50#00,77 %,12+,No,Lily Sharma,PhD,20-Mar-2023,ACTIVE
EMP7430,Pooja Thakur,Datascience!!,HR_dept,51yr,male ,Married,Ahmedabad,28/02/2019,6%000,10+,2.0/5,poojathakur32@gmail.com,(+91) 7601033973,7500,94 %,8+,N,Imran Thakur,Masters,"Mar 20, 2023",Resigned
EMP5883,Trisha Lamba,Datascience,,64yr,MALE,DIVORCED,Ahmedabad,"Feb 08, 2015",800%0,10+,1.9^,trishalamba27@yahoo.in,19905 73881,^10000,71.8%,4 projects,Y,liam clark,Masters,27/12/2025,
EMP7670,Komal Uppal,DevOps,Sales,30,M,Married,Chennai,13/08/2014,8000,14 yrs,3.2,komaluppal96@outlook.con,293-188-6364,2#000,69 %,11 projects,YES ,uma chandra,Bachelors,"Nov 22, 2023",Terminated
EMP6543,Aniket Naidu,NLP,marketing Dept.,54 yr,male ,,Hyderabad,27.02.2018,100000,<12,5.0,aniketnaidu98@company.com,,,61 %,6,Yes,Olivia Bhatia,PhD,04/06/2023,Terminated
EMP3803,Mia Kaur,webdevelopment##,Engineering,46-yr,f,Single,Ahmedabad,15.03.2019,150^00,1,4.7^, miakaur22@outlook.com,01077115278,50^00,93 %,6,YES ,Liam Walker,Diploma,12.09.2023,active
EMP8634,Tara Easwaran,dataanalyst##,,46,FEMALE,DIVORCED,,11/01/2015,20000,,3.5 stars, taraeaswaran76@yahoo.in,11412 54436,,62 %, 0,Y,Chloe Hari^,B.Tech/B.E,24/12/2023,
EMP10589,Scarlett Pillai,testing,Support,,Male,DIVORCED,Mumbai,"Nov 05, 2022",3#5000,9> yrs,1.2 stars,scarlettpillai81@outlook.com,07403262026,100%00,, 11,N,komal puri,Bachelors,"Jul 02, 2024",Terminated
EMP8126,Emma Chakraborty,nlp,MARKETING,47 years,F,Divorced,Pune,2014/11/19,15#000,<4,,emmachakraborty96@gmail.con,+91-7299575520,,89.8,,,Kavya Zachariah,B.Tech/B.E,"Aug 14, 2025",Terminated
EMP1810,Henry Xavier,NLP#$,Marketing,53' yr,MALE,DIVORCED,Chennai,2020-08-17,5^000,,3.0 stars,henryxavier53_at_company.com,872-027-3803,,87.1pct,3,Yes,Kavya Joshi,,12-Jun-2025,ACTIVE
EMP9285,Pooja Prasad,Datascience,hr,47yr,f,,Chennai,2021-12-25,40%000,,4.3^,poojaprasad80@outlook.com,+91-4272280956,,94.5,2,,mihir williams,Diploma,02/07/2023,ACTIVE
EMP10003,John Acharya,devops##,SUPPORT,40 years,male ,Divorced,Mumbai,10-Mar-2019,300^00,8 yrs,,johnacharya92@gmail.com,43366 08687,1000,69.0pct,,Yes,,,2025/10/23,Terminated
EMP9156,Pooja^ Garg,MachineLearning**,HR Dept.,44 yr,F,Single,Pune,25-Jun-2018,50#00,11+,4.9/5,poojagarg45@yahoo.in,19496 45304,#0,62 %,,NO,Emma Pillai,B.Tech/B.E,"Dec 13, 2023",Resigned
EMP8527,Ranbir Israni,CloudEngineering,Sales,43 years,female ,Divorced,Pune,04-Mar-2021,6^0000,,3.5 stars,ranbirisrani42@yahoo.in,150-387-6449,15000,85.3%,,no,Hannah Verma,PhD,16.05.2025,Active
EMP8517,Kim Chauhan,CLOUDENGINEERING**,Finance,27 yr,F,M,Mumbai,2015-09-11,6$000,,28%,kimchauhan25@company.com,,,69.3pct, 0,No,Vivaan Qureshi,Diploma,2024-06-13 ,active
EMP1740,Ira Agarwal,DATASCIENCE,Operations,23-yr,MALE,Married,Kolkata,21/01/2022,10$0000,1,1.7,iraagarwal71@company.com,3307398049,,95.2,1 projects,Yes,Harsh Thakur,Diploma,08/03/2023,Resigned
EMP3245,Komal Lewis,Datascience^^#,Finance,26 yr,Male,Single,,2016-11-21,30000,3 yrs,2.5^,komallewis87@gmail.com,(+91) 4296493358,#2500,62.6, 12,N,Ella Nair^,,2024/10/29,Terminated
EMP9689,Chloe Nambiar,DEVOPS^^,HR Dept.,28 yr,Male,Married,Chennai,2020-09-12,100000,,26%,,295-518-0742,25%00,72.5,11,Yes,Evelyn Agarwal,Bachelors,"Mar 31, 2023",Active
EMP2103,Divya Lal,Testing,engineering,31,,Divorced,Mumbai,2022-04-22,2000#0,6 yrs,2.7,divyalal18_at_yahoo.in,7135234190,250^0,78.0%,7,,benjamin lal,bachelors,"Jul 05, 2025",Active
EMP5554,Hannah Chakraborty#,WEBDEVELOPMENT!!,Finance##,23,Female,MARRIED,,03.08.2023,1%2000,12> yrs,,hannahchakraborty99_at_outlook.com,476-249-1202,5000,73 %,12 projects,YES ,Liam Clark,Masters,19.06.2023,active
EMP10792,Aman %Thakur,Statistics^^,SUPPORT,51-yr,FEMALE,Married,Mumbai,23-Jul-2022,35#000,1,3.8^,,(+91) 3294094821,5000,83.7%,4,yes,Neha Mukherjee,Masters,2024-10-31,Active
EMP4098,Saanvi Varma,DevOps,Marketing,,female ,single,Mumbai,"May 11, 2016",,,4.8/5,,+91-3561519229,0,,8+,no,Maya Chopra,diploma,"Jul 24, 2024",Terminated
EMP1039,Zara Fernandes$,Analytics**,,58-yr,Male,,Mumbai,2023-05-10 ,25000,3> yrs,70%,zarafernandes23@company.com,07129694748,15000,87.4pct,,Yes,Daniel Rana,Diploma,28-Dec-2024,
EMP2785,Raj Smith,DATASCIENCE^^#,sales,58,,Divorced,Bangalore,21-Feb-2014,18$000,3+,1.3,rajsmith87@gmail.com,02459494897,15000,83.2%, 10,YES ,Emma Xavier,Diploma,06.09.2025,RESIGNED
EMP8952,Ishan ^Johnson,Analytics,marketing,46' yr,Female,single,Pune,28.04.2021,75%000,8+ year,3.6 stars,ishanjohnson40@yahoo.in,,7500,96.8%,9,Yes,Maya Chopra,M.Tech/MBA,12.04.2024,Active
EMP10503,Carlos %Solanki,Analytics,finance,22 years,f,s,Bangalore,2018-09-20,10000,6+ year,,carlossolanki36@outlook.com,751-295-6065,#2000,62.7%, 2,No,Pallavi Walia,Masters,07.09.2025,Resigned
EMP3914,Grace Lewis,MachineLearning,OPERATIONS,43' yr,female ,Married,Pune,"Apr 16, 2014",8000,<8,3.9^,,,2000,74.1%,9+,YES ,sara chopra*,PhD,"Apr 14, 2025",Active
EMP1509,Zara Kaur,datascience,Finance##,40' yr,F,Married,Kolkata,23/11/2014,25$000,11+,4.4 stars,zarakaur66@company.com,6549399509,#2500,84.8%,7,NO,,Bachelors,27.07.2023,Active
EMP9790,Leo Sengupta,webdevelopment,Marketing_dept,62-yr,,Divorced,Pune,2023/06/28,,15+ year,1.7,leosengupta14@gmail.com,339-509-9628,,71.2, 8,yes,Vikram Vaidya,phd,08-Jun-2024,Resigned
EMP7134,Ira Dixit,CloudEngineering,support,65yr,,MARRIED,Bangalore,2015/01/30,1000$00,10+,4.3/5,iradixit83@outlook.com,,,73 %, 0,Yes,Grace Madan,Diploma,2025-04-27,Active
EMP5413,Jane Naidu&,statistics##,sales,46' yr,f,S,Kolkata,2014/05/14,5000,3,52%,janenaidu23@yahoo.in,03552423807,2000,66.0%,12+,no,Shaurya Clark#,Bachelors,2023-08-31,Resigned
EMP5229,Ira Sengupta,WebDevelopment,Marketing,,Male,divorced,,2021-01-08,1000$00,14+ year,4.5/5,irasengupta24@yahoo.in,+91-8935916018,10000,63.7pct,2 projects,NO,Elijah Patel*,M.Tech/MBA,07-May-2024,resigned
EMP4579,Sara Garg,Testing,Engineering,37yr,female ,,,12/12/2014,100000,,1.4^, saragarg63@outlook.com,(+91) 9296571859,,87.2%,9+,no,Anvi Gokhale,diploma,2025/06/16 ,Active
EMP8604,Rohan Jha,WebDevelopment^^,finance,41-yr,Female,Divorced,Delhi,2019/10/31,60000,<15,,rohanjha10@gmail.com,,,75.8pct,10,No,avni narayan,masters,11.06.2024,Resigned
EMP3343,Harsh! Clark,Statistics,Marketing##,25' yr,,married,Bangalore,"Aug 05, 2020",8%000,6+ year,3.5 stars,harshclark89@company.com,,25^00,60.3,6,no,,Diploma,29/12/2025 ,TERMINATED
EMP5217,Ava Lewis,CloudEngineering,Operations,31 years,m,,Hyderabad,04.03.2024,7500%0,6+,3.1^,avalewis97@company.com,(+91) 3832487073,10000,, 1,N,Imran Chauhan,Diploma,"Jun 16, 2024",
EMP10683,Manya% Anand,Testing,Operations,32' yr,Male,M,Mumbai,05-Jan-2014,3000^0,<7,80%,manyaanand94@gmail.com,971-720-9510,5000,68 %,3,N,Simran Miller,masters,09.03.2023,Terminated
EMP8454,Benjamin Dutta,Datascience,Engineering_dept,37 yr,F,MARRIED,Kolkata,"Feb 05, 2014 ",25000,7> yrs,4.4,benjamindutta89@gmail.com,7255819276,1000,,5,Yes,Rhea Hari,masters,18/02/2025,Resigned
EMP6036,Vidya Davis,DATAANALYST,,44-yr,Male,Married,Kolkata,31.01.2019,25000,7 yrs,2.1,vidyadavis28@outlook.con,40033 41411,,87.5,11,YES ,Rhea Khan!,Bachelors,2025-01-06,Active
EMP3746,Tanvi $Acharya,datascience,Engineering,31 yr,M,Divorced,,01.11.2020,9#0000,9+,,tanviacharya22@gmail.com,03514894852,100$00,84.5pct,6,yes,Karan Hooda,Diploma,15-Mar-2025,Terminated
EMP9324,Raj Wilson,Statistics!!,Marketing,39' yr,Female,Married,Kolkata,06/12/2017,30000,2+ year,82%,,+91-1042633189,2500,67.9,5+,Yes,Reyansh Das,Diploma,16.12.2025,active
EMP1640,Sahil Johnson,NLP,Operations,34 years,f,single,Kolkata,22-Nov-2022,750^00,<14,30%,sahiljohnson83@yahoo.in,41856 84200,#7500,86 %, 9,,Oliver Reddy,phd,"Oct 14, 2025",Terminated
EMP7269,Vidya Jain,DATASCIENCE,Support,,,M,Delhi,09-Jan-2022,30000,2> yrs,4.3 stars,vidyajain38@company.com,+91-2005846397,20000,74.5,4+,No,Michael Zaidi,Diploma,27-Mar-2025,Active
EMP10331, Harper Bansal+  ,MachineLearning,,40 years,F,Single,Bangalore,03-Apr-2017,1$5000,<11,,harperbansal70@company.com,0363432111,,,0+,no,Kavya Joshi^,PhD,19-May-2025,Terminated
EMP8695,Linda Bhatia*,Statistics**,HR,,female ,Single,Bangalore,2021-05-14,90000,8+ year,3.0^,lindabhatia28@gmail.con,04130966187,,,1,Y,John Hooda,PhD,2023-04-09,Resigned
EMP3597, Krishna Desai  ,datascience,Sales,54 years,F,Single,Banglore,17.07.2018 ,1#8000,13> yrs,3.8^,krishnadesai82@yahoo.in,97859 28925,2000,80.6,0,NO,Avni Desai%,b.tech/b.e,2025-06-23,Active
EMP1689,Tom Israni,Analytics##,Finance,44 years,Female,Divorced,Kolkata,29-Jan-2018,4000#0,1+ year,1.5/5,tomisrani57@yahoo.in,04990 00714,#2500,75 %,5 projects,no,Imran Israni,Diploma,"May 28, 2025",resigned
EMP5256,Ranbir Lal,DevOps,HR,34-yr,m,Divorced,,23-Jun-2018,1200#0,5+,,ranbirlal84@yahoo.in,1468155810,2500,70.9%,7,Y,George Davis,Diploma,11/03/2025,Terminated
EMP7922,Vikram M&ukherjee,NLP!!,Support,37-yr,male ,Married,,"Oct 17, 2019",10000,7 yrs,1.4/5,vikrammukherjee7@outlook.com,09361695321,,,7,YES ,Ethan Easwaran,PhD,2024/12/12,Resigned
EMP2228,William Johnson,Testing!!,engineering,41,MALE,,Mumbai,19-Jan-2023,18000,10 yrs,1.1 stars,,(+91) 9391120602,#0,, 2,no,,PhD,27/11/2023,Terminated
EMP4415,Komal$ Joshi,STATISTICS,Sales,47 years,,,Pune,"Oct 14, 2023",3000#0,5,1.9 stars,komaljoshi48@yahoo.in,911-252-1323,50$00,87 %, 0,YES ,Aniket Naidu,Ph.D.,"Sep 13, 2023",Resigned
EMP7992,Mason Singh^,Analytics##,,39 yr,f,,Kolkata,05/06/2024,50000,13,3.9 stars,masonsingh48@outlook.com,0657595330,15000,73.3%,1+,Yes,ajay nambiar,Diploma,2025-08-11,Resigned
EMP6649,Navya #Rastogi,CloudEngineering,Operations_dept,,Male,Single,Ahmedabad,11.08.2024,6#0000,3+ year,2.3/5,navyarastogi82@gmail.com,26482 04519,20000,,11 projects,yes,Isha Agarwal,Bachelors,10.06.2024,TERMINATED
EMP5715,Daniel Sengupta^,NLP,Marketing,,f,Divorced,Mumbai,20.12.2018,30000,<13,,danielsengupta45@yahoo.in,611-814-2351,10000,78.8,12,Y,Trisha Jindal,Diploma,21-May-2023,Active
EMP8661,Yusuf# Madan,Dataanalyst,Operations,48' yr,M,m,Delhi,29-Nov-2017,1200$0,3+,3.4/5,yusufmadan38@outlook.com,2625274079,10#000,65 %,2+,Y,Ranbir Hari,Masters,21/01/2023,Terminated
EMP2285,Sebastian Garg,Dataanalyst!!,operations,44yr,male ,Divorced,Chennai,13.05.2024,5#0000,<13,2.1 stars,sebastiangarg8@gmail.com,+91-1102044957,20000,96 %,9 projects,NO,Ira Bedi#,Bachelors,23-Aug-2024,resigned
EMP5877,Jane Brown&,WebDevelopment^^,Engineering,33 years,m,single,Bangalore,2016-07-18 ,9000$0,15+,1.1, janebrown10@gmail.com,5545986640,7500,69.3,5+,N,Aman Desai,Bachelors,2025/02/17,ACTIVE
EMP2549,Aarav Sinha,Statistics^^,hr,31' yr,male ,Divorced,Kolkata,07.05.2023,,,1.8^,aaravsinha66@outlook.com,(+91) 3186764833,10#00,,4 projects,yes,Asha Mukherjee,,15.03.2025,Active
EMP10818,George Raina,devops,SALES##,25,f,Divorced,Delhi,2019/01/17,9000$0,6 yrs,,georgeraina66@outlook.com,08569963659,200%0,80.8,6+,no,ishaan pillai,Diploma,27-Aug-2025,Active
EMP10335,Sahil Zaidi,NLP,sales,33,Female,divorced,Ahmedabad,2021/09/27,15000,,1.9,sahilzaidi25@yahoo.in,1772778650,0,83.5%, 1,Yes,Dev Malhotra,B.Tech/B.E,2024-10-26,Resigned
EMP5664,Vivaan Kulkarni,Dataanalyst##,Engineering,23-yr,female ,Married,Chennai,"Feb 28, 2019 ",3000#0,3,,vivaankulkarni77@outlook.com,,,76.6,12,N,Aryaman Sengupta,b.tech/b.e,27/07/2024,Terminated
EMP8332,Vikra#m Shah,testing**,HR_dept,55 yr,MALE,Divorced,Pune,04.11.2021,1000%0,14+,2.7^,vikramshah6@gmail.com,6307239737,15000,87.6%,,no,,b.tech/b.e,14-Jul-2024,Resigned
EMP5417,Emma Singh,NLP,hr Dept.,43-yr,,,Kolkata,2015/07/08,25000,9,,emmasingh19@outlook.com,(+91) 7846499008,2000,82.8,,NO,Ira Yusufzai,Bachelors,07-Oct-2023,ACTIVE
EMP2351,Mason U+padhyay,DevOps,Engineering,29-yr,,DIVORCED,Mumbai,30/05/2023,60#000,<15,,masonupadhyay5@yahoo.in,,2%0000,85.6pct,3,yes,chloe hari,Bachelors,26-Aug-2025,TERMINATED
EMP8662, Aryaman Pillai  ,WebDevelopment,OPERATIONS,31' yr,f,Divorced,,2016/12/14,1$8000,10 yrs,,,+91-7218880944,,60.7pct,1,no,Emma Pillai,diploma,2025/08/10 ,Resigned
EMP7220,Sara Chauhan,MachineLearning!!,Sales,22-yr,FEMALE,Divorced,,26/06/2020,10#000,2+ year,4.0^,sarachauhan55_at_yahoo.in,155-989-8341,750$0,62 %,1+,Yes,Shaurya Clark,PhD,2024/08/11,Resigned
EMP3492,William% Eswaran,Statistics#$,OPERATIONS,,f,Married,,2014/09/13,20000,14 yrs,,,,,75.7%,10,no,aadhya acharya,diploma,24/09/2024,Resigned
EMP4298,Vikram Das,devops,HR,25 years,,Divorced,Bangalore,03/10/2021,15000,9> yrs,1.5^,vikramdas2_at_company.com,985-219-3834,50$00,93.8pct,0+,No,pooja sinha,Diploma,23/11/2025,Terminated
EMP5850,Aryaman Upadhyay,statistics^^#,Support_dept,,F,,Bangalore,2020/07/25,75$000,<1,74%,aryamanupadhyay30@yahoo.in,+91-7006307591,1%000,91.0pct,9,No,,PhD,2023-06-24,Active
EMP3589,Pooja Puri,machinelearning,,27yr,M,M,Delhi,05/03/2022,,3+,1.8/5,,+91-0037049699,,81.3%,9 projects,Yes,Uma Hooda,PhD,25-Apr-2025,Active
EMP1816,Anaya Lal&,testing^^,hr,,male ,Married,,"Sep 23, 2016",1%0000,12+,4.1 stars,anayalal19@outlook.com,2468829353,15000,65.7%,,N,,,"Nov 28, 2025",Active
EMP5859,Kavya Clark,Testing^^,Sales,,Female,DIVORCED,Hyderabad,2024-11-08,90000,,3.3^,kavyaclark64@gmail.com,(+91) 1035370057,,69.5pct,12 projects,N,oliver reddy,Masters,16/12/2024,Resigned
EMP2219,Vidya Naidu,CloudEngineering**,Marketing,61' yr,Female,Single,Pune,2018-01-05 ,80#00,6+ year,3.7 stars,vidyanaidu78@yahoo.in,3819615442,,92.2pct,3+,yes,rhea hari,Masters,2023-03-16,Active
EMP1946,Kabir Pandey,testing,Engineering,37,FEMALE,Single,Delhi,2022-01-18,40000,8 yrs,,,267-849-2479,100$00,80 %,8,NO,,Bachelors,2023/02/15,Active
EMP1876,Scarlett Israni,Statistics#$,support,51 yr,Female,Divorced,Chennai,2018-02-14,4#0000,,,scarlettisrani69@company.com,002-737-4321,0,65 %,12 projects,NO,Trisha Dube,Bachelors,14/07/2023,Resigned
EMP9293,Komal# Menon,Analytics,marketing,32 years,m,Single,Hyderabad,"Nov 28, 2023",18000,3 yrs,,komalmenon37@gmail.com,779-195-4735,250$0,66.7pct, 10,Yes,Manya Puri,Diploma,2023/03/27,ACTIVE
EMP5428,Chloe Ghosh,machinelearning#$,OPERATIONS,33 yr,m,Married,,2019/04/16,3$5000,14 yrs,1.1,chloeghosh12@company.con,,10000,64.4,,YES ,Nina Malhotra,Bachelors,2023-07-29,Resigned
EMP2128,Carlos +Farooqui,WebDevelopment,finance,59 years,MALE,Divorced,Pune,18-Mar-2024,30000,4> yrs,4.3 stars,carlosfarooqui27@yahoo.in,06340 81059,,,6,YES ,,Masters,02.03.2024,Resigned
EMP10673,Nikhil Zaidi,Datascience^^,engineering,39yr,,Divorced,Mumbai,28-Feb-2015,10$000,7> yrs,62%,nikhilzaidi66@outlook.com,(+91) 6075136158,,87.1pct, 7,Yes,Disha Jindal,m.tech/mba,05.02.2025,Resigned
EMP7277,Alexander Wadhwa#,NLP,operations,29 yr,Female,Single,Kolkata,"Sep 08, 2024",9000$0,<7,4.5/5,alexanderwadhwa97@outlook.com,(+91) 1210061313,1000,89.3pct,0 projects,YES ,Zara Jain,Bachelors,24/06/2025,
EMP10232,John Anand,DevOps#$,Engineering,24 years,male ,Divorced,Delhi,2023/03/31,750%00,4> yrs,4.9/5,johnanand7@gmail.con,(+91) 8809371086,5000,,6+,YES ,teddy wilson,,2025/03/28,active
EMP5695,Trisha Pillai,cloudengineering,SALES_dept,52 years,f,Divorced,,"Dec 16, 2023",15$000,<1,4.8^,trishapillai74@yahoo.in,,0,81.7,8,NO,Manya Dube,Bachelors,12/01/2024,TERMINATED
